,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type
1655,1.0,220.0,1.0,0.00579911470413208,"[[The]] second metric in our list is approximate access time. So when a website loads, it looks at the indexing time ( API call ) to see if it should [[download]], download everything in one shot, or wait a little bit, or an average of time before it downloads everything ( which is the Wikipedia downloading ). Depending on your website's content, the exact number of things to download may vary depending on how different the site is, where it's hosted, and the traffic level. [[NetCDF]] is the most useful for plugins and template libraries because it contains information about the vast majority of all of the content on the Internet, including your favorite sports stars, movies, and maps. This also helps you quickly craft good content that adds context for the viewers and communicates more meaning to users. This unit of measure represents time [[spent]] on the website, including the time spent loading the pages from disk, refreshing the page, and",0.0,0.5391616821289062,"[[that]] second metric in our list is approximate access time. So when a website loads, it looks at the indexing time ( API call ) to see if it should [[load]], download everything in one shot, or wait a little bit, or an average of time before it downloads everything ( which is the Wikipedia downloading ). Depending on your website's content, the exact number of things to download may vary depending on how different the site is, where it's hosted, and the traffic level. [[access]] is the most useful for plugins and template libraries because it contains information about the vast majority of all of the content on the Internet, including your favorite sports stars, movies, and maps. This also helps you quickly craft good content that adds context for the viewers and communicates more meaning to users. This unit of measure represents time [[allotted]] on the website, including the time spent loading the pages from disk, refreshing the page, and",Successful
1659,1.0,309.0,1.0,0.0035265088081359868,"[[Chicago]]. Detox Hopper Recovery Center, 16812 Kedzie Ave., Chicago. River at [[River]] [[Foundation]], 3514 W. Belmont St., Chicago. Key locations to [[explore]] : Adams Park To [[make]] things easier, towns along the Chicago River are busy with social service agencies providing services to those who need them. No matter where you live, as long as you're located near the water, you can get help from the Chicago Department of Health and Human Services. There are Crisis Food Service locations along the river, including the premiere shelter, 7715 N. [[Lincoln]] Ave., Chicago ; the Child Support Program, 4615 S. Wabash Ave., Lincoln Park ; the Hillside Center, 5078 W. Lawrence Ave., Glendale ; Lambda [[Life]] Center, 5533 W. Parnassus Ave., Chicago ; Hooper Support [[Services]], 6158 [[W]]. Clark St., [[Chicago]] ; the one - room",0.0,0.930014669895172,"[[w]]. Detox Hopper Recovery Center, 16812 Kedzie Ave., Chicago. River at [[river]] [[point]], 3514 W. Belmont St., Chicago. Key locations to [[address]] : Adams Park To [[lay]] things easier, towns along the Chicago River are busy with social service agencies providing services to those who need them. No matter where you live, as long as you're located near the water, you can get help from the Chicago Department of Health and Human Services. There are Crisis Food Service locations along the river, including the premiere shelter, 7715 N. [[lincoln]] Ave., Chicago ; the Child Support Program, 4615 S. Wabash Ave., Lincoln Park ; the Hillside Center, 5078 W. Lawrence Ave., Glendale ; Lambda [[recovery]] Center, 5533 W. Parnassus Ave., Chicago ; Hooper Support [[program]], 6158 [[w]]. Clark St., [[chicago]] ; the one - room",Successful
1662,1.0,179.0,1.0,0.05659288167953491,"[[About]] twenty minutes from Texas, the Olympic resort [[called]] Lone Star has some stunning beaches and blue waters. The ocean's surface is clear. The 500 - yard high peak holds the tropical twinklefish. Roaming turtles stream across the rice paddies at dawn. Wind - blown truffles are squeezed out of cranes, scaling the mountains on creaky pontoons. The narrow circular harbor is more like a gift shop with treasures to discover. Walk here in the morning and some people will come dragging baskets filled with candy. Surfers go there every day. Oil some day? Might her husband stay in Texas and hike back to the hotel or drive south to Dallas or so on, listen out - - it's all over the place. She's not a weekend warrior! Any other colorful dress and she could fit in easily. Maryland boundary flags are also prominent... another variation of petals on purple / blue flowers",0.0,0.6592607498168945,"[[after]] twenty minutes from Texas, the Olympic resort [[uss]] Lone Star has some stunning beaches and blue waters. The ocean's surface is clear. The 500 - yard high peak holds the tropical twinklefish. Roaming turtles stream across the rice paddies at dawn. Wind - blown truffles are squeezed out of cranes, scaling the mountains on creaky pontoons. The narrow circular harbor is more like a gift shop with treasures to discover. Walk here in the morning and some people will come dragging baskets filled with candy. Surfers go there every day. Oil some day? Might her husband stay in Texas and hike back to the hotel or drive south to Dallas or so on, listen out - - it's all over the place. She's not a weekend warrior! Any other colorful dress and she could fit in easily. Maryland boundary flags are also prominent... another variation of petals on purple / blue flowers",Successful
1664,1.0,196.0,1.0,0.07043564319610596,"[[President]] Obama on Tuesday took a reasonable step [[toward]] stemming the flow of Internet pornography and ended the shutdown that followed his 2008 presidential campaign. On Tuesday afternoon, Obama announced that he will rule on the Federal Communications Commission's net neutrality rules, which would allow for Internet providers to charge more to stream videos to their subscribers. Obama said in a speech, "" But not when we're running a government. "" Internet Service Providers ( ISPs ) must restore Internet access to millions of customers who will face a $ 38 million fine if they don't. It's a move that could be seen as a subtle rebuke of the FCC Chairman Tom Wheeler. Obama took six steps to work with Republicans to slow down the lawsuit filed last week by eight ISPs against the FCC's rules. "" If necessary, the administration will continue to take determined and appropriate steps to protect and benefit our nation's most vulnerable Americans, "" Obama said",0.0,0.5175729393959045,"[[congressman]] Obama on Tuesday took a reasonable step [[beyond]] stemming the flow of Internet pornography and ended the shutdown that followed his 2008 presidential campaign. On Tuesday afternoon, Obama announced that he will rule on the Federal Communications Commission's net neutrality rules, which would allow for Internet providers to charge more to stream videos to their subscribers. Obama said in a speech, "" But not when we're running a government. "" Internet Service Providers ( ISPs ) must restore Internet access to millions of customers who will face a $ 38 million fine if they don't. It's a move that could be seen as a subtle rebuke of the FCC Chairman Tom Wheeler. Obama took six steps to work with Republicans to slow down the lawsuit filed last week by eight ISPs against the FCC's rules. "" If necessary, the administration will continue to take determined and appropriate steps to protect and benefit our nation's most vulnerable Americans, "" Obama said",Successful
1678,1.0,165.0,1.0,0.3743813633918762,"President Obama believes that marriage [[equality]] will unite families — pushing American families to greater prosperity. Yet despite several shows that have hinted at plans to build on this success, he would stop short of the kind of battlefront rallies required to capture public imagination. Mitt Romney's previous administration has already passed three anti - discrimination executive orders that lead to far - reaching restrictions on LGBT rights. Reframing Are Mitt's Views Right? Mitt's view on marriage has been inconsistent. At the GQ Women of the Year Awards Dinner in November 2012, for example, he said he wasn't sure "" that same - sex marriage is the best solution to ending the American family crisis. Mitt Romney, speaking to the Republican National Convention, made up his mind while he was "" voter - engaged "" : I've watched the very short clips of pastors preaching to angry people with guns and bombs in the Philippines, those hateful images that",0.0,0.5062363743782043,"President Obama believes that marriage [[success]] will unite families — pushing American families to greater prosperity. Yet despite several shows that have hinted at plans to build on this success, he would stop short of the kind of battlefront rallies required to capture public imagination. Mitt Romney's previous administration has already passed three anti - discrimination executive orders that lead to far - reaching restrictions on LGBT rights. Reframing Are Mitt's Views Right? Mitt's view on marriage has been inconsistent. At the GQ Women of the Year Awards Dinner in November 2012, for example, he said he wasn't sure "" that same - sex marriage is the best solution to ending the American family crisis. Mitt Romney, speaking to the Republican National Convention, made up his mind while he was "" voter - engaged "" : I've watched the very short clips of pastors preaching to angry people with guns and bombs in the Philippines, those hateful images that",Successful
1683,1.0,288.0,1.0,0.002072930335998535,"[[Survey]] and Study Group Report in which a drawing of a triangle was produced on the screen using the projected particle's path profile as a guide. [[Plug]] - in forming With the HIE Plug - in Dialogger you can [[easily]] build automated field diagrams on a shoestring budget ; and create the first [[series]] of data models – [[based]] only on on the shape of particles and how they project from a screen. [[With]] this technique, particles can only be formed by forming the transverse path ( which is the direction from the [[particle]] to the screen ) of the particle using the simulation of its [[particle]] weighting ( vectors with imaginary derivatives ). If the particle size is given in the Navbox or is in addition to the weighting, the method is [[used]] to apply weighting coefficients to each vertex of the vector : weight1, weight2,... [[If]] there is no vector of the [[attached]] particle present, the path to the screen is used to",0.0,0.617027997970581,"[[survey]] and Study Group Report in which a drawing of a triangle was produced on the screen using the projected particle's path profile as a guide. [[built]] - in forming With the HIE Plug - in Dialogger you can [[instantly]] build automated field diagrams on a shoestring budget ; and create the first [[iteration]] of data models – [[depending]] only on on the shape of particles and how they project from a screen. [[besides]] this technique, particles can only be formed by forming the transverse path ( which is the direction from the [[particles]] to the screen ) of the particle using the simulation of its [[component]] weighting ( vectors with imaginary derivatives ). If the particle size is given in the Navbox or is in addition to the weighting, the method is [[extended]] to apply weighting coefficients to each vertex of the vector : weight1, weight2,... [[although]] there is no vector of the [[corresponding]] particle present, the path to the screen is used to",Successful
1684,1.0,319.0,1.0,0.012900412082672121,"[[Can]] you [[provide]] context about why you think Internet service providers should cover aggregated data for premium users? [ ofc ] [[Using]] this reasoning, regulation, which currently focuses on retention fees for originating ISPs, can be interpreted to apply to those using an automated transmission system by default. In contrast, regulation that explicitly covers outright transfers [[may]] [[prevent]] such a rollback of prior practices. Am [[I]] welcome in the BTC crowd if I give a presentation that includes my IPv4 address and Xmas tree [[message]]? No, your appearance at bitcoin conferences puts you in the same queue as some computer systems. However, you can bring a laptop for that purpose ( see sidebar, at [[right]] ), so now you're of some use to staff forking [[parties]]. [[For]] regard bitcoins are pledged by companies to [[invest]] in the cryptospace. You are at the head of a well - intentioned society that builds [[much]] of its software internally",0.0,0.6241821050643921,"[[can]] you [[spare]] context about why you think Internet service providers should cover aggregated data for premium users? [ ofc ] [[using]] this reasoning, regulation, which currently focuses on retention fees for originating ISPs, can be interpreted to apply to those using an automated transmission system by default. In contrast, regulation that explicitly covers outright transfers [[can]] [[be]] such a rollback of prior practices. Am [[myself]] welcome in the BTC crowd if I give a presentation that includes my IPv4 address and Xmas tree [[data]]? No, your appearance at bitcoin conferences puts you in the same queue as some computer systems. However, you can bring a laptop for that purpose ( see sidebar, at [[large]] ), so now you're of some use to staff forking [[people]]. [[into]] regard bitcoins are pledged by companies to [[bring]] in the cryptospace. You are at the head of a well - intentioned society that builds [[enough]] of its software internally",Successful
1690,1.0,306.0,1.0,0.00032985210418701166,"[[Trump]]. "" Russia is a power that presents a very big problem for us, "" Cope [[added]], according to Bloomberg. "" The size of this problem should be obvious. [[They're]] [[much]] larger than China's military capabilities. If the United States loses control of this part of the world, that's going to be a very big problem. "" Tillerson and the State Department have made it clear that they'll in no way step aside from that strategy as much as their counterparts within the Pentagon. A [[week]] after Trump announced he wanted to be in "" separation "" with America's security alliances, Secretary of State Rex Tillerson [[told]] [[reporters]] that Trump expects "" the State Department to be very much focused on making sure the U. [[S]]. is long - term the dominant force in the world. "" And top Trump aide Kellyanne Conway [[told]] CNN's Chris Cuomo on Tuesday evening, "" Our strategy is clear, we're gonna stay",0.0,0.5646018981933594,"[[trump]]. "" Russia is a power that presents a very big problem for us, "" Cope [[announced]], according to Bloomberg. "" The size of this problem should be obvious. [[nothing]] [[far]] larger than China's military capabilities. If the United States loses control of this part of the world, that's going to be a very big problem. "" Tillerson and the State Department have made it clear that they'll in no way step aside from that strategy as much as their counterparts within the Pentagon. A [[tuesday]] after Trump announced he wanted to be in "" separation "" with America's security alliances, Secretary of State Rex Tillerson [[reassuring]] [[twitter]] that Trump expects "" the State Department to be very much focused on making sure the U. [[s]]. is long - term the dominant force in the world. "" And top Trump aide Kellyanne Conway [[joking]] CNN's Chris Cuomo on Tuesday evening, "" Our strategy is clear, we're gonna stay",Successful
1695,1.0,207.0,1.0,0.3663352727890015,"Researchers urge [[parents]] to steer clear of GMOs now and in the future, warning otherwise. The U. S. government is currently considering new regulations that would allow food makers to stop labeling their products by [[using]] a 2017 deadline. Presently, some companies limit their labels to five or fewer ingredients, or produce packages with warnings against drinking or eating them for a year. Without a specific timeline as to when labels may begin to be removed in some states, congress could force states to remove the [[labels]]. Expect political anger from corporations and farmers to coincide with those angry consumers. Whether citizens will allow GMOs to be sold on the open market for "" organic "" reasons — without labeling — is unclear. Following the disastrous war in Ukraine, activists and many consumers have grown bored with the "" organic "" labels. Read MoreSee how scientists think GMOs are bad for the planet. Food industry mergers and acquisitions are threatening a global food industry For years,",0.0,0.5134087204933167,"Researchers urge [[families]] to steer clear of GMOs now and in the future, warning otherwise. The U. S. government is currently considering new regulations that would allow food makers to stop labeling their products by [[nearing]] a 2017 deadline. Presently, some companies limit their labels to five or fewer ingredients, or produce packages with warnings against drinking or eating them for a year. Without a specific timeline as to when labels may begin to be removed in some states, congress could force states to remove the [[labeling]]. Expect political anger from corporations and farmers to coincide with those angry consumers. Whether citizens will allow GMOs to be sold on the open market for "" organic "" reasons — without labeling — is unclear. Following the disastrous war in Ukraine, activists and many consumers have grown bored with the "" organic "" labels. Read MoreSee how scientists think GMOs are bad for the planet. Food industry mergers and acquisitions are threatening a global food industry For years,",Successful
1702,1.0,128.0,1.0,0.04313594102859497,"[[Until]] the execvAssistant is compiled : sudo ldconfig python / usr / local / libexec / execv _ override. ldconfig sudo ldconfig / usr / local / libexec / execv _ override. ldconfig Then edit / [[usr]] / local / libexec / execv _ override. ldconfig : sudo vim / usr / local / libexec / execv _ override. ldconfig vi execv _ override. pp Add the following, below the 6th line of the file : # These were part of our old. / [[sys]] - socket libraries v8. l / path / to / execv - 8. 0 / libexec [[v8]]. l / path /",0.0,0.5006084442138672,"[[below]] the execvAssistant is compiled : sudo ldconfig python / usr / local / libexec / execv _ override. ldconfig sudo ldconfig / usr / local / libexec / execv _ override. ldconfig Then edit / [[com]] / local / libexec / execv _ override. ldconfig : sudo vim / usr / local / libexec / execv _ override. ldconfig vi execv _ override. pp Add the following, below the 6th line of the file : # These were part of our old. / [[com]] - socket libraries v8. l / path / to / execv - 8. 0 / libexec [[x]]. l / path /",Successful
1704,1.0,151.0,1.0,0.3263460397720337,"V - 5 and V - 10 The most original air - to - air missile actually served as a substitute for the SA - 2 BM - 21 Navigator used as early as 1956 ( a year before Soviet production ) VSS - 5 Bison drone supersonic cruise missile with Peplink telemetry guidance, used in special ops BM - 25 [[Elektrojet]] First long - range ballistic missile, developed after the failed Ural ( RBM - 21 ) S. M. P. A - 0 immediately produced 12 prototypes ( each weighing 4 tonnes ) and first five of these were used S. M. P. A. 1 had first flight in 1965, using a redesigned airframe S. M. P. A. 2 second flight in 1967, using a longer second stage based on the first stage S - 125 missile S. M. P. A. 3 first operational flight in 1970 S. M. P. A",0.0,0.5263372659683228,"V - 5 and V - 10 The most original air - to - air missile actually served as a substitute for the SA - 2 BM - 21 Navigator used as early as 1956 ( a year before Soviet production ) VSS - 5 Bison drone supersonic cruise missile with Peplink telemetry guidance, used in special ops BM - 25 [[hawk]] First long - range ballistic missile, developed after the failed Ural ( RBM - 21 ) S. M. P. A - 0 immediately produced 12 prototypes ( each weighing 4 tonnes ) and first five of these were used S. M. P. A. 1 had first flight in 1965, using a redesigned airframe S. M. P. A. 2 second flight in 1967, using a longer second stage based on the first stage S - 125 missile S. M. P. A. 3 first operational flight in 1970 S. M. P. A",Successful
1705,1.0,349.0,1.0,0.004947364330291748,""" I'm pro - milkshake. [[You]] guys have to [[get]] there and show me, "" Johnson [[said]] after listening to Appleton and taking in the celebration. "" [[These]] guys are where they are to be, where they [[want]] to be. We've got everything, we've got [[playmakers]] and fans in we're ready to rock. "" [[Sticking]] to tradition after a grueling workout at the canteen in which American Tobacco scored on a layup to win the rebounding contest, the Badgers ran with the [[Badgers'routine]] setup where their whole team lines up [[behind]] the boards in a triangular formation and plays a trickle - tide [[drill]]. [[Johnson]] foresees no moves to big plays from the unit. "" Don't have too much to say. [[It]] was too hard to get nothing, "" Johnson [[said]], his constant shake of the head effortless. "" [[Just]] let it all go. You make your",0.0,0.5032762289047241,""" I'm pro - milkshake. [[you]] guys have to [[be]] there and show me, "" Johnson [[mused]] after listening to Appleton and taking in the celebration. "" [[the]] guys are where they are to be, where they [[desire]] to be. We've got everything, we've got [[players]] and fans in we're ready to rock. "" [[swaying]] to tradition after a grueling workout at the canteen in which American Tobacco scored on a layup to win the rebounding contest, the Badgers ran with the [[team]] setup where their whole team lines up [[underneath]] the boards in a triangular formation and plays a trickle - tide [[way]]. [[johnson]] foresees no moves to big plays from the unit. "" Don't have too much to say. [[us]] was too hard to get nothing, "" Johnson [[begins]], his constant shake of the head effortless. "" [[don]] let it all go. You make your",Successful
1706,1.0,343.0,1.0,0.023689866065979004,"In a [[written]] response to a Freedom of Information Act request, county officials said they "" are not permitted to discuss specific personnel actions and decisions. "" Officials [[say]] they did a deeper dive into what [[led]] to the officer's termination and found that the department had been implementing a mandatory procedure involving witness interviews [[regarding]] officer - [[involved]] shootings since July. "" As a result of that detailed review, [ D. [[C]]. police ] determined that this one incident warranted a termination, "" the county noted in its August decision, "" on a near - point basis. "" Officers are required to be mindful that many people "" believe police officers [[need]] help changing bad behavior, "" [[school]] system officials noted. "" We have [[developed]] positive training, comprehensive policy, and best practices that have had a positive impact on [[successful]] relationships with communities. "" Police in New York and [[Baltimore]] had similar [[legislative]] reforms. Across the country, reforming process of handling police shootings has also spread.",0.0,0.5583806037902832,"In a [[reported]] response to a Freedom of Information Act request, county officials said they "" are not permitted to discuss specific personnel actions and decisions. "" Officials [[determined]] they did a deeper dive into what [[amounts]] to the officer's termination and found that the department had been implementing a mandatory procedure involving witness interviews [[handling]] officer - [[caused]] shootings since July. "" As a result of that detailed review, [ D. [[c]]. police ] determined that this one incident warranted a termination, "" the county noted in its August decision, "" on a near - point basis. "" Officers are required to be mindful that many people "" believe police officers [[needing]] help changing bad behavior, "" [[education]] system officials noted. "" We have [[evolved]] positive training, comprehensive policy, and best practices that have had a positive impact on [[personal]] relationships with communities. "" Police in New York and [[baltimore]] had similar [[major]] reforms. Across the country, reforming process of handling police shootings has also spread.",Successful
1709,1.0,157.0,1.0,0.0419737696647644,"The computer software packages [[also]] contains books to help improve your gaming skills and learn important [[skills]] such as atkee doki [ swordsmanship ], damah - dah - doh [ initiative ], ohrahyn [ sharpshooting ] and fortysong. These are included in the Tenko - Tek no How to Play series. Cheddar "" Cheddar "" is a unique first - person, realtime role - playing game set in an alternate future by famed creator and game designer Wing Commander. With a healthy complement of hand - drawn artwork and clear and coherent plot, "" Cheddar "" revolves around the treacherous rules and personalities of a small group of advisors in the Squadron 42, a fictional military space flight company, as they face various challenges of crises and warfare from deep space to the light year - scale. "" Cheddar "" provides a dynamic and fast - paced sci - fi challenge. Players",0.0,0.611621618270874,"The computer software packages [[mainly]] contains books to help improve your gaming skills and learn important [[things]] such as atkee doki [ swordsmanship ], damah - dah - doh [ initiative ], ohrahyn [ sharpshooting ] and fortysong. These are included in the Tenko - Tek no How to Play series. Cheddar "" Cheddar "" is a unique first - person, realtime role - playing game set in an alternate future by famed creator and game designer Wing Commander. With a healthy complement of hand - drawn artwork and clear and coherent plot, "" Cheddar "" revolves around the treacherous rules and personalities of a small group of advisors in the Squadron 42, a fictional military space flight company, as they face various challenges of crises and warfare from deep space to the light year - scale. "" Cheddar "" provides a dynamic and fast - paced sci - fi challenge. Players",Successful
1712,1.0,177.0,1.0,0.0005208849906921387,"[[Ansora]] and her secretary Delorenzo, and they all live in a small town in Spain. [[One]] day, a young woman named Dr. Mezzo [[visits]] them. As a doctor, she's surprised by their newly developed idea for a cure that should help regular people. Mezzo has a mysterious past, and starts experimenting on Don Diego. Stories about deep antipathy between two adults leads us to believe that this is not a romantic comedy, as many will interpret it. Despite this, the transformation has multiple layers, like the fact that Dr. Mezzo reveals her violent past ( which her mother stopped ) in order to heal Don [[Diego]]. The lie also gives freedom to the audience to criticize [[Mrs]]. Koch too : The first such criticism by the audience about two adults makes us wonder about realist film genre at that time. This kind of adaptation is not very uncommon. [[Offenbach's]] new film receives a mostly negative reception by critics",0.0,0.5674225687980652,"[[luisa]] and her secretary Delorenzo, and they all live in a small town in Spain. [[part]] day, a young woman named Dr. Mezzo [[visiting]] them. As a doctor, she's surprised by their newly developed idea for a cure that should help regular people. Mezzo has a mysterious past, and starts experimenting on Don Diego. Stories about deep antipathy between two adults leads us to believe that this is not a romantic comedy, as many will interpret it. Despite this, the transformation has multiple layers, like the fact that Dr. Mezzo reveals her violent past ( which her mother stopped ) in order to heal Don [[diego]]. The lie also gives freedom to the audience to criticize [[k]]. Koch too : The first such criticism by the audience about two adults makes us wonder about realist film genre at that time. This kind of adaptation is not very uncommon. [[i]] new film receives a mostly negative reception by critics",Successful
1717,1.0,301.0,1.0,0.0022879838943481445,"[[DEN]] : Why would you do that? [[JOHNSON]] : You call that French espionage? [[I]] do not [[know]]. [[MOSCOW]] : I don't know anything about either of them. [[SMITH]] : [[So]] this is just a big he - said / she - [[said]]? [[And]] therefore everything is out there that is relevant to that? JOHNSON : [[Of]] [[course]] everything. SMITH : [[The]] big he - said / she - said happens all the [[time]] when it comes to any [[American]] presidential candidate. "" [[You]] know, he and I haven't talked, but it's a free country. "" [[Well]], if Hillary [[Clinton]] won tonight, then I'd respect that decision. [[We'll]] hold onto the election. We'll vote. We'll see what [[happens]]. [[JOHNSON]] : But you don't [[know]] if you can cast your ballot without Hillary [[Clinton's]] approval? SMITH : They",0.0,0.6472067832946777,"[[moi]] : Why would you do that? [[johnson]] : You call that French espionage? [[me]] do not [[realize]]. [[moscow]] : I don't know anything about either of them. [[smith]] : [[oh]] this is just a big he - said / she - [[told]]? [[but]] therefore everything is out there that is relevant to that? JOHNSON : [[upon]] [[realizing]] everything. SMITH : [[a]] big he - said / she - said happens all the [[ways]] when it comes to any [[american]] presidential candidate. "" [[they]] know, he and I haven't talked, but it's a free country. "" [[fine]], if Hillary [[clinton]] won tonight, then I'd respect that decision. [[god]] hold onto the election. We'll vote. We'll see what [[happen]]. [[johnson]] : But you don't [[decide]] if you can cast your ballot without Hillary [[providing]] approval? SMITH : They",Successful
1719,1.0,245.0,1.0,0.0031085610389709477,"So last night Jimmy got in his fight. "" ( Roy ) waited for me in my trailer. We talked about staying with each other. "" The two co - owners said they bought the South Atlanta property in 2009 when JBF opened. Chris explained that JBF offered developers low interest rates and a quick turnaround. Jimmy retained his role as operator – [[Tim]] Wright. But Chris, who held the annual [[historic]] [[redevelopment]] event, was replaced as owner for unknown reasons. "" [[It's]] always hard, it's not like I am a regular guy so [[I]] don't want to sound arrogant, "" [[said]] Chris, who serves as [[downtown's]] chief historian and sales manager. "" I did this with Jimmy because he was my [[best]] friend. Sometimes I hated walking out of my [[work]], and he [[could]] be the villain ( not the town villain ). [[He]] was with me when we were in the boardroom every [[weekend]], and we sat under the [[table]] a",0.0,0.5012381076812744,"So last night Jimmy got in his fight. "" ( Roy ) waited for me in my trailer. We talked about staying with each other. "" The two co - owners said they bought the South Atlanta property in 2009 when JBF opened. Chris explained that JBF offered developers low interest rates and a quick turnaround. Jimmy retained his role as operator – [[david]] Wright. But Chris, who held the annual [[historical]] [[building]] event, was replaced as owner for unknown reasons. "" [[im]] always hard, it's not like I am a regular guy so [[myself]] don't want to sound arrogant, "" [[say]] Chris, who serves as [[town]] chief historian and sales manager. "" I did this with Jimmy because he was my [[longtime]] friend. Sometimes I hated walking out of my [[way]], and he [[would]] be the villain ( not the town villain ). [[him]] was with me when we were in the boardroom every [[friday]], and we sat under the [[tables]] a",Successful
1721,1.0,228.0,1.0,0.003728032112121582,"[[The]] search's end in hard water Photo by Matt Young ( GFT ) It was a brave underwater dive that began with a submarine sending a signal to a beach near Kirby, Oregon, telling them that the vessel Oceanic Six had [[first]] signaled the surface to say it needed more gas, said Dan [[Davenport]], Oceanic's vice president of engineering for logistics, logistics and [[operations]]. Everything about the look of the Oceanic Six — its broad body, its style of fishing, its distinctive red - tinted trawler [[fly]] ; its crew — was intended to draw attention to the fact that the movement of the Oceanic Six is part of an international effort against operations by the [[Philippines'government]]. It could only have served to [[keep]] onlookers intrigued : Wearing bold prints on the long dark - blue seas, a brown - and - white coracle would float over the horizon, as the signal changed to alert a Second World War - era Japanese",0.0,0.5509466528892517,"[[the]] search's end in hard water Photo by Matt Young ( GFT ) It was a brave underwater dive that began with a submarine sending a signal to a beach near Kirby, Oregon, telling them that the vessel Oceanic Six had [[mistakenly]] signaled the surface to say it needed more gas, said Dan [[sullivan]], Oceanic's vice president of engineering for logistics, logistics and [[equipment]]. Everything about the look of the Oceanic Six — its broad body, its style of fishing, its distinctive red - tinted trawler [[propellers]] ; its crew — was intended to draw attention to the fact that the movement of the Oceanic Six is part of an international effort against operations by the [[surfaced]]. It could only have served to [[hold]] onlookers intrigued : Wearing bold prints on the long dark - blue seas, a brown - and - white coracle would float over the horizon, as the signal changed to alert a Second World War - era Japanese",Successful
1728,1.0,159.0,1.0,0.10086727142333984,"Andrew Robinson ( 343 ) was the New England Revolution captain, adding 86 points, 9. 5 goals and 52 assists [[across]] the course of MLS play. And with 10 game winners, Robinson finished 27th out of 30 starters in the voting for the MLS Goal of the Year award. New York Red Bulls the goal - scoring leader on the season, Robbie Keane ( 86 ), scored 72 points, followed by Chris Wondolowski ( 70 ), Bastian Schweinsteiger ( 67 ), and Michael Bradley ( 66 ). Sebastian Giovinco shared 14th in the overall voting with one game - winning goal. More : Sergio Romero CITTO : MLS keeper fight'good for the game'Also nominated for the league's David Beckham Best XI were Tommy Thompson ( Chicago Fire ; 20 ), Danny Wuerffel ( Philadelphia Union ; 17 ), Jermaine Jones ( Real Salt Lake ; 14 )",0.0,0.5725116729736328,"Andrew Robinson ( 343 ) was the New England Revolution captain, adding 86 points, 9. 5 goals and 52 assists [[amid]] the course of MLS play. And with 10 game winners, Robinson finished 27th out of 30 starters in the voting for the MLS Goal of the Year award. New York Red Bulls the goal - scoring leader on the season, Robbie Keane ( 86 ), scored 72 points, followed by Chris Wondolowski ( 70 ), Bastian Schweinsteiger ( 67 ), and Michael Bradley ( 66 ). Sebastian Giovinco shared 14th in the overall voting with one game - winning goal. More : Sergio Romero CITTO : MLS keeper fight'good for the game'Also nominated for the league's David Beckham Best XI were Tommy Thompson ( Chicago Fire ; 20 ), Danny Wuerffel ( Philadelphia Union ; 17 ), Jermaine Jones ( Real Salt Lake ; 14 )",Successful
1739,1.0,362.0,1.0,0.000429689884185791,"[[AmazonWatermarks]] _ Details. fichier Adding the Watermark to the ACME [[client]] has similar behavior : But watermarks are not defined in the HTML [[Request]]. [[So]] the browser needs to add them in the client [[side]] after the ACME response. The [[HTTP]] client is ready to do this automatically, but has to [[check]] for a free ACME target so that the watermark correctly [[aligns]] to the page target. The HTML request [[always]] passes valid watermarks to the browser, but there can be problems if the webpage or ACME [[entity]] does not have both the HTML URL and watermark ID [[set]]. Under the hood, the ACME server looks for those watermarks and adds them to the ACME data object. Note : [[If]] you have a ssl connection, you may want to mark the [[javascript]] and javascript - script parts as private for this The",0.0,0.6631358861923218,"[[www]] _ Details. fichier Adding the Watermark to the ACME [[response]] has similar behavior : But watermarks are not defined in the HTML [[requesting]]. [[therefore]] the browser needs to add them in the client [[response]] after the ACME response. The [[http]] client is ready to do this automatically, but has to [[looking]] for a free ACME target so that the watermark correctly [[connects]] to the page target. The HTML request [[continuously]] passes valid watermarks to the browser, but there can be problems if the webpage or ACME [[object]] does not have both the HTML URL and watermark ID [[data]]. Under the hood, the ACME server looks for those watermarks and adds them to the ACME data object. Note : [[as]] you have a ssl connection, you may want to mark the [[page]] and javascript - script parts as private for this The",Successful
